-93   7   13
-93   8   13
-93   9   13
-93   10   13
-93   11   13
-93   12   13
-93   13   13
-93   14   13
-93   15   13
-93   16   13
-93   17   12
-93   18   12
-93   19   12
-93   20   12
-93   21   12
-93   22   13
-93   23   13
-93   24   13
-93   25   14
-93   26   14
-93   27   14
-93   28   18
-93   29   16
-93   30   17
-93   31   21
-93   32   21
-93   33   21
-93   34   21
-93   35   21
-93   36   21
-93   37   21
-93   38   21
-93   39   21
-93   40   21
-93   41   21
-93   42   21
-93   43   21
-93   44   21
-93   45   21
-93   46   21
-93   47   21
-93   48   21
-93   49   21
-93   50   21
-93   51   21
-93   52   21
-93   53   21
-93   54   21
-93   55   21
-93   56   21
-93   57   21
-93   58   21
-93   59   21
-93   60   21
-93   61   21
-93   62   21
-93   63   21
-93   64   21
-93   65   21
-93   66   21
-93   67   21
-93   68   21
-93   69   21
-93   70   21
-93   71   21
-93   72   21
-93   73   21
-93   74   21
-93   75   21
-93   76   21
-93   77   21
-93   78   21
-93   79   21
-93   80   21
-93   81   21
-93   82   21
-93   83   21
-93   84   21
-93   85   21
-93   86   21
-93   87   21
-93   88   21
-93   89   21
-93   90   21
-93   91   21
-93   92   21
-93   93   21
-93   94   21
-93   95   21
-93   96   21
-93   97   21
-93   98   21
-93   99   21
-93   100   21
-92   -100   21
-92   -99   21
-92   -98   21
-92   -97   21
-92   -96   21
-92   -95   21
-92   -94   21
-92   -93   21
-92   -92   21
-92   -91   21
-92   -90   21
-92   -89   21
-92   -88   21
-92   -87   21
-92   -86   21
-92   -85   21
-92   -84   21
-92   -83   21
-92   -82   21
-92   -81   21
-92   -80   21
-92   -79   21
-92   -78   21
-92   -77   21
-92   -76   21
-92   -75   21
-92   -74   21
-92   -73   21
-92   -72   21
-92   -71   21
-92   -70   21
-92   -69   21
-92   -68   21
-92   -67   21
-92   -66   21
-92   -65   21
-92   -64   21
-92   -63   21
-92   -62   21
-92   -61   21
-92   -60   21
-92   -59   21
-92   -58   21
-92   -57   21
-92   -56   21
-92   -55   21
-92   -54   21
-92   -53   21
-92   -52   21
-92   -51   21
-92   -50   21
-92   -49   21
-92   -48   21
-92   -47   21
-92   -46   21
-92   -45   21
-92   -44   21
-92   -43   21
-92   -42   21
-92   -41   21
-92   -40   21
-92   -39   21
-92   -38   21
-92   -37   21
-92   -36   21
-92   -35   21
-92   -34   21
-92   -33   21
-92   -32   21
-92   -31   21
-92   -30   18
-92   -29   16
-92   -28   19
-92   -27   14
-92   -26   14
-92   -25   14
-92   -24   13
-92   -23   13
-92   -22   12
-92   -21   12
-92   -20   12
-92   -19   12
-92   -18   12
-92   -17   12
-92   -16   12
-92   -15   13
-92   -14   13
-92   -13   13
-92   -12   13
-92   -11   13
-92   -10   13
-92   -9   13
-92   -8   13
-92   -7   13
-92   -6   14
-92   -5   14
-92   -4   14
-92   -3   15
-92   -2   15
-92   -1   16
-92   0   21
-92   1   16
-92   2   15
-92   3   15
-92   4   14
-92   5   14
-92   6   14
-92   7   13
-92   8   13
-92   9   13
-92   10   13
-92   11   13
-92   12   13
-92   13   13
-92   14   13
-92   15   13
-92   16   12
-92   17   12
-92   18   12
-92   19   12
-92   20   12
-92   21   12
-92   22   12
-92   23   13
-92   24   13
-92   25   14
-92   26   14
-92   27   14
-92   28   19
-92   29   16
-92   30   18
-92   31   21
-92   32   21
-92   33   21
-92   34   21
-92   35   21
-92   36   21
-92   37   21
-92   38   21
-92   39   21
-92   40   21
-92   41   21
-92   42   21
-92   43   21
-92   44   21
-92   45   21
-92   46   21
-92   47   21
-92   48   21
-92   49   21
-92   50   21
-92   51   21
-92   52   21
-92   53   21
-92   54   21
-92   55   21
-92   56   21
-92   57   21
-92   58   21
-92   59   21
-92   60   21
-92   61   21
-92   62   21
-92   63   21
-92   64   21
-92   65   21
-92   66   21
-92   67   21
-92   68   21
-92   69   21
-92   70   21
-92   71   21
-92   72   21
-92   73   21
-92   74   21
-92   75   21
-92   76   21
-92   77   21
-92   78   21
-92   79   21
-92   80   21
-92   81   21
-92   82   21
-92   83   21
-92   84   21
-92   85   21
-92   86   21
-92   87   21
-92   88   21
-92   89   21
-92   90   21
-92   91   21
-92   92   21
-92   93   21
-92   94   21
-92   95   21
-92   96   21
-92   97   21
-92   98   21
-92   99   21
-92   100   21
-91   -100   21
-91   -99   21
-91   -98   21
-91   -97   21
-91   -96   21
-91   -95   21
-91   -94   21
-91   -93   21
-91   -92   21
-91   -91   21
-91   -90   21
-91   -89   21
-91   -88   21
-91   -87   21
-91   -86   21
-91   -85   21
-91   -84   21
-91   -83   21
-91   -82   21
-91   -81   21
-91   -80   21
-91   -79   21
-91   -78   21
-91   -77   21
-91   -76   21
-91   -75   21
-91   -74   21
-91   -73   21
-91   -72   21
-91   -71   21
-91   -70   21
-91   -69   21
-91   -68   21
-91   -67   21
-91   -66   21
-91   -65   21
-91   -64   21
-91   -63   21
-91   -62   21
-91   -61   21
-91   -60   21
-91   -59   21
-91   -58   21
-91   -57   21
-91   -56   21
-91   -55   21
-91   -54   21
-91   -53   21
-91   -52   21
-91   -51   21
-91   -50   21
-91   -49   21
-91   -48   21
-91   -47   21
